	node	betweeness	eigenvector
6358	Saeb Erekat	4.192297146166482e-06	0.0012703687082679888
6359	Erekat	0.0	0.0008581884575783635
6360	Adam Kinzinger	3.791283136924453e-05	0.00914988042945681
6361	Lanhee Chen	2.6863994862590482e-05	0.01272173659617884
6362	Christina Reynolds	6.378916736003818e-07	0.003191640987423068
6363	Justin Barasky	9.845197103933069e-06	0.008333875866430432
6364	Reynolds	0.0	0.0029550203447768282
6365	Al Franken	1.3827922205592593e-05	0.01604488953079095
6366	Joyce Beatty	0.0	0.002944662469472201
6367	Ruben Gallego	0.0	0.002944662469472201
6368	Joe Crowley	4.554977346277448e-06	0.0038831293669166584
6369	Bennie Thompson	5.529402493468906e-07	0.0034883546991525045
6370	Anderson	0.0022391686538569557	0.006337815994773736
6371	Ben Franklin	1.2722187061840567e-05	0.009492996322805817
6372	James McHenry	0.0	0.00777298437482017
6373	Pat Buchanan	5.021453516898038e-05	0.012465969124666952
6374	McGovern	1.7128039823504624e-05	0.008864322762850875
6375	Dan Senor	0.0	0.00777298437482017
6376	Julia Azari	0.0	0.00777298437482017
6377	Sarah Rumpf	0.0	0.00777298437482017
6378	Inside Paul Ryan’s	0.0	0.00777298437482017
6379	John Anderson	3.83835631430264e-06	0.007870512501257762
6380	Gloria Steinem	2.5081636231959074e-05	0.007788084482884859
6381	Goodwin	0.0	0.0016057224009872852
6382	Wayne Gable	0.0	0.0014642201367331394
6383	Chege Ngugi	0.0	1.3185935845072795e-05
6384	Genet Tamisat	0.0	1.3185935845072795e-05
6385	Challiss McDonough	0.0	1.3185935845072795e-05
6386	Eyoel Lemma	0.0	1.3185935845072795e-05
6387	Haso Bultum	0.0	1.3185935845072795e-05
6388	McDonough	0.00102655086979795	0.003682454497003841
6389	Samuel Ferfu	0.0	1.3185935845072795e-05
6390	Pam Harrison	0.0	0.003116964627546781
6391	Kristen Schwartz	0.0	0.003116964627546781
6392	Sandy Zielie	0.0	0.003116964627546781
6393	Rosanna Koehlert	0.0	0.003116964627546781
6394	Lisa Faust	0.0	0.003116964627546781
6395	Science	0.0	0.0011081430161383207
6396	Rios	0.0	0.0011081430161383207
6397	Mencken	0.0	0.0011120418170019973
6398	George Will’s	0.0	0.0011081430161383207
6399	Will	1.1727166548861865e-05	0.0035778671437943347
6400	Katy Perry’s	4.5497001932723955e-05	0.015687858182887395
6401	Zippy Duvall	0.0	0.0015031660150714248
6402	Lori Wallach	0.0	0.0015031660150714248
6403	Peter Petri	0.0	0.0015031660150714248
6404	Vladimir] Putin	3.8038425840950386e-06	0.0038223987582992978
6405	Madeleine K. Albright	0.0	0.0012915718966408213
6406	Frank Newport	1.3517359985710595e-06	0.0036536563208786764
6407	Mike Ciletti	0.0	0.0032579225272317347
6408	Allie Brandenburger	0.0	0.003246502382315423
6409	WizBang	0.0	0.003246502382315423
6410	Marty Soudani	0.0	0.003246502382315423
6411	Jon Anderson	0.0	0.003246502382315423
6412	Seryl	0.0	0.003246502382315423
6413	Charles Kushner	0.0	0.003246502382315423
6414	Seryl Kushner	0.0	0.003246502382315423
6415	Kushner	0.0	0.0032579225272317347
6416	Jim Tracy	0.0	0.0004115324105448343
6417	Larry C. Morris	0.0	0.0004115324105448343
6418	F.W. Mike East	0.0	0.0004115324105448343
6419	Michele Kelemen	0.0	0.0004115324105448343
6420	Jennifer Wishon	3.688585424733786e-06	0.004809167090093657
6421	Steve Moore	0.0	0.0025662349042400202
6422	Jenna Browder	2.644255149471171e-06	0.0032421997015388768
6423	Ronald Schnackenberg	0.0	0.0011245774752758387
6424	Schnackenberg	0.0	0.0011285327083967686
6425	Jason Nichols	0.0	0.0011245774752758387
6426	Nichols	3.532201115718022e-05	0.0013281979787550893
6427	Corinne Sommer	0.0	0.0011245774752758387
6428	Sommer	0.0	0.0011245774752758387
6429	Lin-Manuel Miranda	0.0	0.0026975670930976725
6430	Merriam-Webster	0.0	0.0026975670930976725
6431	Richard Bonomo	0.0	0.0026975670930976725
6432	Bonomo	0.0	0.0026975670930976725
6433	O'Connell	0.0	0.0026975670930976725
6434	David Redlawsk	3.8587438411538755e-06	0.0038121533846037113
6435	Chuck McLean	0.0	0.0002492071591616092
6436	Robert Dickie III	0.0	0.0002492071591616092
6437	Marcia Inhorn	0.0	0.0010873192580628341
6438	Thomas Frieden	0.0	0.0010873192580628341
6439	Max Brooks	0.0	0.0010873192580628341
6440	Zombie Apocalypse	0.0	0.0010873192580628341
6441	Ron Klain	1.9071799861598956e-05	0.0036568665102635744
6442	Behind Gates's	0.0	0.0010873192580628341
6443	William Gibson	0.0	0.0010873192580628341
6444	Julia Belluz	3.2603288363786516e-05	0.0014033641348658696
6445	Frieden	0.0	0.001091144661021744
6446	Michael Specter	0.0	0.0010873192580628341
6447	Kynect	0.0	0.0002752319316670216
6448	Gay GIF	0.0	0.0023996201963428897
6449	Nancy Reagan's	2.0026471693679223e-06	0.003918214451234914
6450	D-Minnesota	0.0	0.003637846656980467
6451	George Stephanopoulos 	0.0	0.0019554277845592444
6452	Dylan Byers	0.0	0.0019554277845592444
6453	James Murdoch	0.0	0.0019554277845592444
6454	Thomson Reuters	0.0	0.0019554277845592444
6455	Nicholas Stargardt	0.0	0.0027132893653318327
6456	Marshall Allen	0.0	1.3710607234213659e-06
6457	Gary Pinkel	0.0	1.3710607234213659e-06
6458	Payton Head	0.0	1.3710607234213659e-06
6459	Butler	0.0	1.3710607234213659e-06
6460	Mack Rhoades	0.0	1.3710607234213659e-06
6461	Stan Greenberg	2.813946153076998e-06	0.007943134920249926
6462	Greenberg Quinlan Rosner	0.0	0.0036220803450276486
6463	Page Gardner	0.0	0.0036220803450276486
6464	TED CRUZ VERSUS MARCO RUBIO	0.0	0.0036220803450276486
6465	Malcolm X	0.0	0.002826503993802956
6466	al-Awlaki	0.00011679342768412309	0.00315968795777623
6467	Al-Shabaad	0.0	0.002826503993802956
6468	Richard Coyne	0.0	0.002826503993802956
6469	pro-Al-Qaeda	0.0	0.002826503993802956
6470	Sarah Anderson	0.0	0.002826503993802956
6471	Tom Simmons	0.0	0.002826503993802956
6472	Simmons	7.599349504018089e-05	0.0036066129365463465
6473	R-Ky	0.0	0.00047178514639100447
6474	Edward Brooke	2.7035008522334996e-05	0.00359389350382206
6475	Howard	0.0	0.00047178514639100447
6476	Shaniah Haskins	0.0	0.00047178514639100447
6477	Martin Luther King's	0.0	0.00047178514639100447
6478	Pedro Farias	0.0	0.0005401583168928329
6479	John Crawford	0.0	0.0005401583168928329
6480	Daniel Pantaleo	0.0	0.0005401583168928329
6481	Samuel Walker	0.0	0.0005401583168928329
6482	David Klinger	0.0	0.0005401583168928329
6483	Klinger	0.0	0.0005420591489918643
6484	Walter Katz	0.0	0.0005401583168928329
6485	Make America	0.0	0.006126321769655374
6486	Marcy Stech	6.015584614425078e-06	0.006469441486296521
6487	Packer	0.0	0.006126321769655374
6488	Bill Hammond	0.0	0.0007327108182634846
6489	Culturally	0.0	0.0007327108182634846
6490	Hyde	3.5550295426260205e-06	0.011839317328753185
6491	W.E.B. Du Bois	0.0	0.0021090559632831844
6492	Collett	0.0	7.653522452137529e-05
6493	Dublin Regulation	0.0	7.653522452137529e-05
6494	Pierini	0.0	7.653522452137529e-05
6495	Gabriela Andreevska	0.0	7.653522452137529e-05
6496	Macedonian	0.0	7.653522452137529e-05
6497	Jill	0.0	0.002767977671460524
6498	hyperpartisan	0.0	0.002767977671460524
6499	Tessa Dysart	0.0	0.0017210781685013834
6500	Bhagavad Gita	0.0	0.0017210781685013834
6501	Elena Kagen	0.0	0.0017210781685013834
6502	Nina Totenberg	0.0	0.0010971268075854904
6503	Nina	0.0	0.0010971268075854904
6504	John Podhoretz	0.0	0.002087841634074517
6505	Bashar	0.0	0.002087841634074517
6506	grownups	0.0	0.002087841634074517
6507	Wayne LaPierre	0.0	0.004720619260218878
6508	Michael R. Bloomberg	1.0298168097114216e-05	0.008627144723261227
6509	Martin O’Mal­ley	0.0	0.004720619260218878
6510	Haley Morris	0.0	0.004720619260218878
6511	Mo ­Elleithee	0.0	0.004720619260218878
6512	Howard Wolfson	0.0	0.004720619260218878
6513	Wolfson	0.0001605050838165217	0.00489937710663735
6514	Erika Soto Lamb	0.0	0.004720619260218878
6515	Krauthammer	0.0	0.0015512853672432025
6516	Reggie Johnson	0.0	0.007385621430930573
6517	Heye	0.0	0.007411602072645537
6518	Hugh Hewitt's	0.0	0.007385621430930573
6519	Menendez	0.0	0.0005600861332497712
6520	Jahan Wilcox	0.0	0.0005581221337489582
6521	Salomon Melgen	0.0	0.0005581221337489582
6522	Dave Cullen	0.0	0.00014768981306827701
6523	Saddam Hussein’s	1.058454963176723e-05	0.00028440778430926166
6524	Tikrit	0.0	0.0002590799710452502
6525	al-Abadi	2.483620376206846e-05	0.002132864813061737
6526	Socrates	0.0	0.0017690097719467919
6527	Leonardo DiCaprio	2.0741780753283974e-06	0.0038394222766364667
6528	Righteous	0.0	0.0022099326078322446
6529	Lisa De Pasquale	0.0	0.0022099326078322446
6530	Vince Vaughn	0.0	0.0022099326078322446
6531	Joe Namath	0.0	0.0022099326078322446
6532	Suzanne Maloney	0.0	0.001142271998906121
6533	Coons	7.993478779487511e-06	0.017241397982402942
6534	Rafael Cruz	3.1718135654535575e-05	0.011463208420202731
6535	Trump Vodka	0.0	0.0027878464536892785
6536	Karim Sadjadpour	0.0	0.0005598601708873297
6537	Sadjadpour	0.0	0.0005598601708873297
6538	Frederic Wehrey	0.0	0.0005598601708873297
6539	Wehrey	0.0	0.0005618294808002184
6540	Alterman	9.439698362500777e-06	0.0013985102320653046
6541	Huw Edwards	0.0	0.001242817419158616
6542	Cobra	0.0	0.0012471889585076196
6543	Bill Binney	0.0	0.001242817419158616
6544	Richard English	0.0	0.001242817419158616
6545	James Webb	0.0	0.001298416320778952
6546	Tammy Bruce	0.0	0.001298416320778952
6547	Leslie Marshall	0.0	0.001298416320778952
6548	Bruce	5.959167603005986e-06	0.004417076468324162
6549	Hannity	1.862968499026821e-05	0.007992795090001397
6550	Michael Morell	5.41525674501757e-06	0.0018454948524536455
6551	Michel Cadot	0.0	0.0007517139640379276
6552	al-Malhamah al-Kubrā	0.0	5.2480280766699155e-05
6553	Dabiq	0.0	5.2480280766699155e-05
6554	J.M. Berger	0.0	5.2480280766699155e-05
6555	Julie de Azevedo Hanks	0.0	0.016099407876958807
6556	Little Caesar’s Pizza	0.0	0.016099407876958807
6557	Gary Herbert	3.290735427487509e-07	0.016613267448822668
6558	Mindy Finn	3.290735427487509e-07	0.016613267448822668
6559	Boyd Matheson	0.0	0.016099407876958807
6560	Peter Corroon	0.0	0.016099407876958807
6561	Lorella Praeli	0.0	0.016099407876958807
6562	Jorge Castillo	0.0	0.016099407876958807
6563	Matthew Wilson	0.0	0.016099407876958807
6564	Kevin Cirilli	2.4337720726111137e-05	0.01702913011552314
6565	disavow Trump	0.0	0.016099407876958807
6566	Michelle Conlin	0.0	0.016099407876958807
6567	Grant Smith	0.0	0.016099407876958807
6568	Miami Herald	0.00014675243198108783	0.026145789812687788
6569	Monica Langley	6.977792513429119e-06	0.01674861321073204
6570	Slim	0.0	0.016156051216760635
6571	Arturo Elias	0.0	0.016099407876958807
6572	Politico’s Ben Schreckinger	0.0	0.016099407876958807
6573	Lisa Boyne	0.0	0.016099407876958807
6574	Boyne	0.0	0.016156051216760635
6575	Marlee Matlin	0.0	0.016099407876958807
6576	Marlee	0.0	0.016099407876958807
6577	Mary Jordan	0.0	0.016099407876958807
6578	Granny’s Country Kitchen	0.0	0.016099407876958807
6579	Granny	0.0	0.016099407876958807
6580	Debbie Meadows	0.0	0.016099407876958807
6581	David McCraw	0.0	0.016099407876958807
6582	Jess Cagle	0.0	0.016099407876958807
6583	Stoynoff	0.0	0.016156051216760635
6584	Trump  	0.0	0.016099407876958807
6585	Leigh Ann Caldwell	0.0	0.016099407876958807
6586	Scott Stringer	0.0	0.016099407876958807
6587	John D. Negroponte	3.2964216385772723e-06	0.01706681970220771
6588	Paul Schwartzman	2.8180614010524643e-05	0.030051060867798934
6589	Arthur Browne	0.0	0.016099407876958807
6590	Rottweiler	0.0	0.016099407876958807
6591	Tanden	0.0	0.016099407876958807
6592	Aaron Zitner	0.0	0.016099407876958807
6593	David Shribman	6.79167857509369e-06	0.017399234622422457
6594	Timothy Egan	7.43746828029801e-05	0.016467850743222854
6595	The Capital Weather Gang	0.0	0.016099407876958807
6596	Michelle Obama's	0.0	0.016099407876958807
6597	Seth Meyers	0.0	0.016099407876958807
6598	Joss Whedon's	0.0	0.016099407876958807
6599	Bob Paduchik	0.0	0.004762155908307999
6600	Millsfield	1.1245340848445625e-06	0.007532096226788044
6601	Mark Stewart Greenstein	0.0	0.005342135678499012
6602	Kristen Anderson	0.0	0.005342135678499012
6603	Mike Huckabee 	0.0	0.005342135678499012
6604	Brushfires	1.3293680959337277e-07	0.0006285097424002711
6605	Jim Gray	0.0	0.0004644914182112761
6606	TIM KAINE	0.0	0.0026919410735987137
6607	Albuquerque	0.0	0.00294649927047814
6608	Marcus DiPaola	0.0	0.00294649927047814
6609	DiPaola	0.0	0.002956862490566977
6610	Cindy Zurita	0.0	0.00294649927047814
6611	Tom Llamas	0.0	0.00294649927047814
6612	Martha Garcia	0.0	0.00294649927047814
6613	Mike Casca	0.0	0.00294649927047814
6614	Mayor Sam Liccardo	0.0	0.00294649927047814
6615	Enrique Peña	0.0	0.0021113070174796117
6616	Peña Nieto	2.519955188226103e-06	0.002437611725188103
6617	Benito Mussolini	8.328407253155092e-08	0.0021681316122364363
6618	Rachel St. John	0.0	0.0021113070174796117
6619	Chris Vance	0.0	0.003578832576313293
6620	Gandhiji	0.0	0.0002359025783907274
6621	Bill Donohue	0.0	0.0002359025783907274
6622	Danny Glover	1.7509418095846133e-05	0.005470370068807518
6623	Bill Bradley's	0.0	0.0022498090292299463
6624	Howard Dean's	0.0	0.0022498090292299463
6625	Robert Reich	0.0	0.0022498090292299463
6626	Steve Fraser	0.0	0.0022498090292299463
6627	Echoing Bouie	0.0	0.0022498090292299463
6628	Dave Hopkins	0.0	0.0022498090292299463
6629	Dara Lind	1.6724797667930187e-05	0.005426864696304346
6630	Vanderbilt	0.0	0.0022498090292299463
6631	Christopher Achen	0.0	0.0022498090292299463
6632	McCain Criticism	0.0	0.002388660632574158
6633	Govs	3.315014754996563e-07	0.0034799206337511115
6634	Chris Galdieri	0.0	0.004506091929130114
6635	Mosby	7.776883481024475e-05	0.0012664089192770721
6636	Alan Dershowitz	0.0	0.0008451439456647336
6637	O.J. Simpson	0.0	0.0008451439456647336
6638	Nicole Brown Simpson	0.0	0.0008451439456647336
6639	Ron Goldman	0.0	0.0008451439456647336
6640	Kathleen Parker’s	0.0	0.0008451439456647336
6641	Khizr Khan’s	2.2349135425379093e-06	0.005319624732339967
6642	Roy Cohn	2.993458038947682e-05	0.009644327631999882
6643	Mark Burnett	1.113948191183651e-06	0.007682287367716488
6644	Burnett	0.0	0.0037305176139242335
6645	Perkins	1.0786098068703886e-08	0.0018386515622128745
6646	Charles E. Guess	0.0	0.00012979340712948711
6647	Jonathan Parks	0.0	0.00012979340712948711
6648	Gabriel DiBernardo	0.0	0.00012979340712948711
6649	Jonathan Gilliam	0.0	0.00012979340712948711
6650	William O'Toole	0.0	0.00012979340712948711
6651	Ranger	0.0	0.0001318341910083602
6652	Michael Helm	0.0	0.0001318341910083602
6653	R-Colo.	3.22074681503355e-06	0.000544698522553029
6654	Ford O’Connell	4.161234371108152e-06	0.012334130752910125
6655	Trump-Kasich	0.0	0.004532330583506971
6656	Denise Lunsford	5.298072190472053e-08	0.00017372850630575289
6657	Morgan Harrington	0.0	0.00016950829013371267
6658	Lunsford	5.298072190472053e-08	0.00017433979780314153
6659	Harrington	0.0	0.00017010473070778334
6660	Metallica	0.0	0.00016950829013371267
6661	Marc Gerecht	0.0	0.0010180162699629006
6662	John Kennedy	0.00022537272865089957	0.008413558394075009
6663	Liberty Counsel	0.0	0.00016391523795352322
6664	Cecil Watkins	2.4871314611347167e-06	0.0005524968231372548
6665	Watkins	0.0	0.00016391523795352322
6666	David Moore	2.4871314611347167e-06	0.0005524968231372548
6667	David Ermold	2.4871314611347167e-06	0.0005524968231372548
6668	Randy Smith	0.0	0.00016391523795352322
6669	Chris Mintz	0.0	0.00042877810525607945
6670	Mintz	0.0	0.0004302864218602136
6671	Chris Harper Mercer	0.0	0.00042877810525607945
6672	Hannah Miles	0.0	0.00042877810525607945
6673	Stacy Boylan	0.0	0.00042877810525607945
6674	Joel Palser	0.0	0.00042877810525607945
6675	Stephen Hess	0.0	0.000439549463271536
6676	Moynihan	0.0	0.000441096281386369
6677	Greg Weiner	0.0	0.000439549463271536
6678	Edmund Burke	1.202095343570724e-05	0.002058364505376814
6679	Chill	0.0	0.000439549463271536
6680	Symone Sanders	9.934095830717942e-06	0.0072189743770985715
6681	Anita Hill	0.0	0.0029104755996883958
6682	John Quincy Adams	1.9743378383506365e-05	0.0057656516642681215
6683	James Brown	1.699536681061322e-05	0.0033744425750104412
6684	Sam Stein	0.0	0.0011025086194703553
6685	Holder	8.525293204662471e-06	0.004637839808032228
6686	George H.W. Bush Administrations	0.0	0.001511954853230681
6687	Lives Matter	1.8670282648934623e-06	0.00419600242144368
6688	Lis Smith	8.78306281673312e-05	0.0108494960746641
6689	Bryce Covert	0.0	0.00306196997163675
6690	Art Laffer	0.0	0.0030727409161882234
6691	Laffer	0.0	0.0030727409161882234
6692	Brownback	1.6521070858432103e-06	0.004808755616857421
6693	Ronald Reagan’s	5.545176931375936e-05	0.014385690617905835
6694	Peter Hamby	0.0	0.00199683734199326
6695	Eric Liu	0.0	0.0005736121459432506
6696	@ericpliu	0.0	0.0005736121459432506
6697	Archbishop Desmond Tutu	0.0	0.0005736121459432506
6698	Story	0.0	0.0005736121459432506
6699	Maxim Sokolov	7.132219045215823e-06	0.0005974397394207377
6700	Sinai	0.00034941795724794083	0.0005974545351979272
6701	Sergei Trukachev	0.0	0.0001941045740870578
6702	Adel Mahgoub	0.0	0.0001941045740870578
6703	Valery Nemov	0.0	0.0001941045740870578
6704	Alexqander Krotov	0.0	0.0001941045740870578
6705	Yulia Zaitseva	0.0	0.0001941045740870578
6706	Rodina	0.0	0.0001947875244041254
6707	Ed Morrissey	0.0	0.001754295988233205
6708	Rocco Contento	0.0	0.00022225959564688922
6709	Benoit Bringer	4.7478781002476585e-06	0.0007602149792622097
6710	Lignes Tele	0.0	0.00022225959564688922
6711	Yukiya Amano	4.2525179382459586e-07	0.001408330082233358
6712	Lawrence Hurley	0.0	2.607612924340521e-06
6713	Notre Dame	0.00034228573820272535	0.0007385998933583895
6714	Will Dunham	0.0	2.6076129243405213e-06
6715	Walter Podrazik	0.0	0.0032141517605308676
6716	Podrazik	0.0	0.0032141517605308676
6717	Dallas Mavericks	0.0	0.0032141517605308676
6718	Cuban	0.0	0.0032141517605308676
6719	Charlie Hebdo 	0.0	0.0002138759271039635
6720	Biard	1.828892279170311e-06	0.00023655914808524845
6721	Stephanie	7.963049710930706e-06	0.00540371536757533
6722	John Burnett	0.0	0.0009298047438125219
6723	Wang Yi	3.0252454802439824e-06	0.0015805620036879052
6724	Frank Walter Steinmeier	0.0	0.0011335264295668263
6725	Ali Akbar Salehi	1.7102440945846707e-05	0.0025370085837412714
6726	Philip Hammon	0.0	0.0011335264295668263
6727	Rouhani	0.0	0.0011335264295668263
6728	Kevan Harris	0.0	0.0011335264295668263
6729	Ahmad Tavakkoli	0.0	0.0011335264295668263
6730	Bijan Khajehpour	0.0	0.0011335264295668263
6731	Khajehpour	0.0	0.0011335264295668263
6732	Abouzar Nadimi	0.0	0.0011335264295668263
6733	Richard Dalton	0.0	0.0011335264295668263
6734	Chatham	0.0	0.0011335264295668263
6735	Richard Nephew	0.0	0.0011335264295668263
6736	Dalton	1.9307950863895126e-05	0.0016463686138006575
6737	Kickstarter	0.0	0.003059247642063149
6738	Huh	0.0010264939182294019	0.003070240037155439
6739	Wonkblog	4.638774995487434e-05	0.0015716577140483295
6740	Adam Lankford	0.0	0.00020811938658432007
6741	Jaclyn Schildkraut	0.0	0.00020811938658432007
6742	H. Jaymi Elsass	0.0	0.00020811938658432007
6743	Mother Jones’s	0.0	0.00020811938658432007
6744	John R. Lott Jr.	0.0	0.00020811938658432007
6745	Lott	0.00031123364826850664	0.006250736909523193
6746	John Roman	0.0	0.00020811938658432007
6747	Two Pinocchios	0.0	0.00020811938658432007
6748	Jerry Smith	2.4959293638257064e-06	0.0014414203222794426
6749	Jennifer Elrod	0.0	0.0007168127021563014
6750	Angelica Salas	0.0	0.0007168127021563014
6751	Kim Davis’	0.0	0.00028969059698553316
6752	Laurie Brandriet Keller	0.0	5.291149230352374e-06
6753	Vernard Cordell	0.0	5.291149230352374e-06
6754	Calvin Coolidge	0.0010264939182294051	0.001477549920689241
6755	Kristi Maas	0.0	5.291149230352374e-06
6756	Maas	0.0	5.309776105339672e-06
6757	Stephanie Burchatz	0.0	5.291149230352374e-06
6758	Jason Hollatz	0.0	5.291149230352374e-06
6759	Matt Mackowiak	4.230363395620996e-05	0.009643563240386909
6760	Travis Sawyer	0.0	0.0014076728653897128
6761	Joshua Thompson	0.0	0.0014076728653897128
6762	Carol Hill	0.0	0.0014076728653897128
6763	Mackowiak	1.3562792233989585e-05	0.00691859514940556
6764	Amy Black	7.132507833843765e-06	0.003965498797420647
6765	Dan	3.1362467071439434e-08	0.0008617773948818763
6766	Ronald Klain	0.0	0.0008255918684183401
6767	Dan Forest	0.0	8.935689735492381e-05
6768	Uhuru Kenyatta	0.0007372350202414697	0.0009061133235068993
6769	Ginette Hemley	0.0	0.00046342077079467616
6770	Julie Gichuru	0.0	0.00046342077079467616
6771	Hussein Obama	0.0	0.00046342077079467616
6772	Jahiel Oliver	0.0	0.00046342077079467616
6773	Oliver	0.0	0.00046342077079467616
6774	Bacevich	0.0	0.004458027515170143
6775	Ike	1.1731516088610886e-05	0.010106056262384682
6776	John Foster Dulles	1.7580803596138462e-05	0.0051863969913271395
6777	Stephen Kinzer	0.0	0.004442399880533645
6778	Laughs	0.0	0.004442399880533645
6779	Herbert Croly	0.0	0.004442399880533645
6780	Steinmeier	0.0	0.004442399880533645
6781	Beetle Baileys	0.0	0.004442399880533645
6782	Andrew	2.5863196025035318e-05	0.013445756014709608
6783	Abu Ghraib	8.278228721634527e-05	0.004619044885122074
6784	Barbara J. Fields 	0.0	0.0004335928561543359
6785	Lee Bebout	0.0	0.0004335928561543359
6786	James Baldwin's	0.0	0.0004335928561543359
6787	Tim Wise	0.0	0.0004335928561543359
6788	Peggy McIntosh's	0.0	0.0004335928561543359
6789	Jose Antonio Vargas	0.0	0.0004335928561543359
6790	Vargas	0.0001627623474344555	0.004499286404015726
6791	Kristen Yoonsoo Kim	0.0	0.0004335928561543359
6792	Yesha Callahan	0.0	0.0004335928561543359
6793	Willa Paskin	0.0	0.0004335928561543359
6794	Aisha Harris	0.0	0.0004335928561543359
6795	Mariama Richards	0.0	0.0004335928561543359
6796	Lisa Miller	0.0	0.0004335928561543359
6797	Mcintosh	0.0	0.0004335928561543359
6798	Michael Martin	0.0	0.0004335928561543359
6799	Drew Philp	0.0	0.0004335928561543359
6800	J. T. Roger	0.0	0.0004335928561543359
6801	Matt Johnson	0.0	0.0004335928561543359
6802	T.J. Helmstetter	0.0	0.000754734801135399
6803	Ben Dworkin	0.0	0.000754734801135399
6804	Dworkin	4.479309013189952e-05	0.0008066193556621572
6805	Jimmy LaSalvia	0.0	0.000754734801135399
6806	LaSalvia	0.0	0.0007573901145687047
6807	Ann Selzer	0.0	0.000754734801135399
6808	Jennifer Baker	0.0	0.002600030212599969
6809	Frank Lautenberg	0.0	0.002600030212599969
6810	D-N.J.	8.445582718317932e-07	0.003460210083094373
6811	Donald Stewart	0.0	0.002600030212599969
6812	Katon Dawson	0.0	0.006986067159739857
6813	Benetton	0.0	0.006986067159739857
6814	David Limbaugh	0.0	0.006986067159739857
6815	S.C. Anne Gearan	0.0	0.006986067159739857
6816	Crooked Hillary's	2.809776307460869e-07	0.0029235946595617414
6817	Gohmert, Yoho	0.0	0.0008700556189850754
6818	Frances Perkins	0.0	0.0029133207503751197
6819	Cesar Chavez	0.0	0.002903108089686392
6820	Rebecca	0.0	0.002903108089686392
6821	Sarita Gupta	0.0	0.002903108089686392
6822	Ronald Reagan Speaks	0.0	0.002903108089686392
6823	Diane Rehm	0.0	0.002903108089686392
6824	rattle Donald Trump	0.0	0.0028403088326471797
6825	Nikita Khrushchev	0.0	0.0028403088326471797
6826	Mikhail Gorbachev	2.822804302918568e-05	0.0043967842544919535
6827	Jay Nordlinger	0.0	0.0028403088326471797
6828	Nordlinger	0.0	0.0028403088326471797
6829	El Bakraoui	0.0	2.4449894441621225e-05
6830	Mohammed Bakkali	0.0	2.4364151666119387e-05
6831	Richard Shelby	1.8007761957719402e-05	0.021268431316139362
6832	R-Ala.	0.0	0.0009366723386858573
6833	Team Trump	0.0	0.00215044017706767
6834	Kevin Jorgeson	0.0	0.0004954512864919434
6835	Tommy Caldwell	0.0	0.0004971939570712245
6836	Terry	0.0	0.0004954512864919434
6837	Dean Caldwell	0.0	0.0004954512864919434
6838	Dawn Wall	0.0	0.0004954512864919434
6839	Jodi Rell	0.0	0.0007697418868615229
6840	Ruemmler	0.0	0.002644779062190757
6841	Curt Levey	0.0	0.0026355080117308033
6842	Nan Aron	4.49544868201866e-06	0.004629916820419388
6843	Nancy Zirkin	0.0	0.0026355080117308033
6844	Mary H. Murguia	0.0	0.0026355080117308033
6845	Murguia	0.0	0.0026355080117308033
6846	Zirkin	0.0	0.0026355080117308033
6847	Goodwin Liu	1.638854553102473e-05	0.002994263371343827
6848	Robert E. Bacharach	0.0	0.0026355080117308033
6849	James M. Inhofe	0.0	0.0026355080117308033
6850	Oklahoman	0.0	0.0026355080117308033
6851	Chad Seales	0.0	0.002826015365245661
6852	Laurie Maffly-Kipp	0.0	0.002826015365245661
6853	John C. Danforth Center on	0.0	0.002826015365245661
6854	Seales	0.0	0.002826015365245661
6855	Michael Hout	0.0	0.002826015365245661
6856	Mark Valeri	0.0	0.002826015365245661
6857	Valeri	0.0	0.002826015365245661
6858	Hasan Edmonds	0.00017112773175224753	1.2435467548521499e-05
6859	Jonas Edmonds	0.00017112773175224753	1.2435467548521499e-05
6860	Zachary Fardon	0.0	8.787713773411747e-08
6861	John Carlin	0.0	8.787713773411747e-08
6862	Michelle 	0.0	0.0020774187741287925
6863	Jill Stein's	0.0	0.0022733071031010503
6864	Mormons	0.0	0.0022733071031010503
6865	Governors Johnson	0.0	0.0022733071031010503
6866	Peter Baker	0.0	0.00273614975755055
6867	Eugene McCarthy	4.161153598008084e-06	0.00646917457391538
6868	anti-Lyndon Johnson	0.0	0.00273614975755055
6869	Mahlon	0.0	0.004571064792016795
6870	Gibson	0.0	0.00458714464184076
6871	Roy Reed	0.0	0.004571064792016795
6872	Patti Solis Doyle	0.0	0.004571064792016795
6873	Solis Doyle	2.5568181395252503e-06	0.006984719144340309
6874	Marilyn Monroe	0.0	0.004571064792016795
6875	Claudia Gazzini	0.0	0.004571064792016795
6876	Gazzini	0.0	0.004571064792016795
6877	Arthur Cotton Moore	0.0	0.004571064792016795
6878	Jonathan O’Connell	5.367013225282712e-05	0.005413855277531835
6879	Roy Hermann	0.0	0.0029740650336240082
6880	Aubrey Pelletier	0.0	0.0029740650336240082
6881	Brad	0.0	0.0029740650336240082
6882	Ed Crane	0.0	0.0029740650336240082
6883	Jason Sorens	0.0	0.0029740650336240082
6884	Darryl Perry	0.0	0.0029740650336240082
6885	Dan Fishman	0.0	0.0029740650336240082
6886	Ayn al-Islam	0.0	0.00027632268135972365
6887	Emiratis	0.0	0.0014489736347795671
